3.996813e+002,0.000000e+000
4.001635e+002,2.858113e-001
4.006456e+002,2.895444e-001
4.011277e+002,2.936626e-001
4.016098e+002,2.972661e-001
4.020919e+002,2.994307e-001
4.025741e+002,2.997586e-001
4.030562e+002,2.986259e-001
4.035383e+002,2.969601e-001
4.040204e+002,2.957326e-001
4.045026e+002,2.954855e-001
4.049847e+002,2.961340e-001
4.054668e+002,2.970710e-001
4.059489e+002,2.975354e-001
4.064311e+002,2.970920e-001
4.069132e+002,2.959101e-001
4.073953e+002,2.946365e-001
4.078774e+002,2.939760e-001
4.083596e+002,2.942837e-001
4.088417e+002,2.953913e-001
4.093238e+002,2.967086e-001
4.098059e+002,2.975622e-001
4.102881e+002,2.976052e-001
4.107702e+002,2.970331e-001
4.112523e+002,2.964357e-001
4.117344e+002,2.964049e-001
4.122166e+002,2.971739e-001
4.126987e+002,2.984661e-001
4.131808e+002,2.996191e-001
4.136630e+002,2.999302e-001
4.141451e+002,2.990804e-001
4.146272e+002,2.973368e-001
4.151093e+002,2.953957e-001
4.155915e+002,2.939971e-001
4.160736e+002,2.935815e-001
4.165557e+002,2.941200e-001
4.170378e+002,2.951224e-001
4.175200e+002,2.958164e-001
4.180021e+002,2.955518e-001
4.184842e+002,2.943110e-001
4.189663e+002,2.928683e-001
4.194485e+002,2.922669e-001
4.199306e+002,2.930479e-001
4.204127e+002,2.949686e-001
4.208948e+002,2.973033e-001
4.213770e+002,2.993285e-001
4.218591e+002,3.006688e-001
4.223412e+002,3.013946e-001
4.228233e+002,3.018911e-001
4.233055e+002,3.025956e-001
4.237876e+002,3.037353e-001
4.242697e+002,3.051956e-001
4.247518e+002,3.065966e-001
4.252339e+002,3.075384e-001
4.257161e+002,3.078682e-001
4.261982e+002,3.077787e-001
4.266803e+002,3.076648e-001
4.271624e+002,3.078573e-001
4.276446e+002,3.084029e-001
4.281267e+002,3.090197e-001
4.286088e+002,3.092388e-001
4.290909e+002,3.086833e-001
4.295731e+002,3.073321e-001
4.300552e+002,3.056024e-001
4.305373e+002,3.041695e-001
4.310194e+002,3.036295e-001
4.315016e+002,3.042034e-001
4.319837e+002,3.056294e-001
4.324658e+002,3.072927e-001
4.329479e+002,3.085230e-001
