3.996813e+002,0.000000e+000
4.001635e+002,4.186557e-002
4.006456e+002,4.177392e-002
4.011277e+002,4.166895e-002
4.016098e+002,4.129959e-002
4.020919e+002,4.051862e-002
4.025741e+002,3.935610e-002
4.030562e+002,3.801621e-002
4.035383e+002,3.679024e-002
4.040204e+002,3.592933e-002
4.045026e+002,3.555251e-002
4.049847e+002,3.561027e-002
4.054668e+002,3.590694e-002
4.059489e+002,3.618268e-002
4.064311e+002,3.623360e-002
4.069132e+002,3.600794e-002
4.073953e+002,3.561667e-002
4.078774e+002,3.525551e-002
4.083596e+002,3.510087e-002
4.088417e+002,3.522845e-002
4.093238e+002,3.557639e-002
4.098059e+002,3.596672e-002
4.102881e+002,3.618062e-002
4.107702e+002,3.606104e-002
4.112523e+002,3.557733e-002
4.117344e+002,3.482478e-002
4.122166e+002,3.397377e-002
4.126987e+002,3.321047e-002
4.131808e+002,3.268455e-002
4.136630e+002,3.247879e-002
4.141451e+002,3.259503e-002
4.146272e+002,3.297061e-002
4.151093e+002,3.351127e-002
4.155915e+002,3.411883e-002
4.160736e+002,3.469617e-002
4.165557e+002,3.513579e-002
4.170378e+002,3.530834e-002
4.175200e+002,3.508671e-002
4.180021e+002,3.442230e-002
4.184842e+002,3.344549e-002
4.189663e+002,3.248261e-002
4.194485e+002,3.190425e-002
4.199306e+002,3.192953e-002
4.204127e+002,3.256185e-002
4.208948e+002,3.365582e-002
4.213770e+002,3.501955e-002
4.218591e+002,3.648035e-002
4.223412e+002,3.791301e-002
4.228233e+002,3.923546e-002
4.233055e+002,4.038413e-002
4.237876e+002,4.128388e-002
4.242697e+002,4.182814e-002
4.247518e+002,4.189301e-002
4.252339e+002,4.137706e-002
4.257161e+002,4.025503e-002
4.261982e+002,3.860664e-002
4.266803e+002,3.660297e-002
4.271624e+002,3.446972e-002
4.276446e+002,3.244683e-002
4.281267e+002,3.075514e-002
4.286088e+002,2.957189e-002
4.290909e+002,2.900759e-002
4.295731e+002,2.909144e-002
4.300552e+002,2.977233e-002
4.305373e+002,3.094439e-002
4.310194e+002,3.247336e-002
4.315016e+002,3.421870e-002
4.319837e+002,3.603436e-002
4.324658e+002,3.776905e-002
4.329479e+002,3.926976e-002
4.334301e+002,4.040540e-002
4.339122e+002,4.108544e-002
4.343943e+002,4.127743e-002
4.348764e+002,4.100161e-002
4.353586e+002,4.032236e-002
4.358407e+002,3.933810e-002
4.363228e+002,3.817486e-002
4.368049e+002,3.697705e-002
4.372870e+002,3.588719e-002
4.377692e+002,3.501890e-002
4.382513e+002,3.444185e-002
4.387334e+002,3.417952e-002
4.392155e+002,3.422103e-002
4.396977e+002,3.453304e-002
4.401798e+002,3.506829e-002
4.406619e+002,3.576966e-002
4.411440e+002,3.657428e-002
4.416262e+002,3.741942e-002
4.421083e+002,3.824624e-002
4.425904e+002,3.900066e-002
4.430725e+002,3.962895e-002
4.435547e+002,4.007719e-002
4.440368e+002,4.029887e-002
4.445189e+002,4.027102e-002
4.450010e+002,4.001153e-002
4.454832e+002,3.958354e-002
4.459653e+002,3.908603e-002
4.464474e+002,3.862964e-002
4.469295e+002,3.831374e-002
4.474117e+002,3.820427e-002
4.478938e+002,3.831960e-002
4.483759e+002,3.862859e-002
4.488580e+002,3.906054e-002
4.493402e+002,3.952678e-002
4.498223e+002,3.994280e-002
4.503044e+002,4.024241e-002
4.507865e+002,4.038449e-002
4.512687e+002,4.035624e-002
4.517508e+002,4.017920e-002
4.522329e+002,3.991370e-002
4.527150e+002,3.965193e-002
4.531972e+002,3.949179e-002
4.536793e+002,3.950704e-002
4.541614e+002,3.972628e-002
4.546436e+002,4.012850e-002
4.551257e+002,4.065363e-002
4.556078e+002,4.121429e-002
4.560899e+002,4.171053e-002
4.565721e+002,4.204779e-002
4.570542e+002,4.216180e-002
4.575363e+002,4.203640e-002
4.580184e+002,4.170557e-002
4.585005e+002,4.123509e-002
4.589827e+002,4.069944e-002
4.594648e+002,4.016739e-002
4.599469e+002,3.970006e-002
