3.996813e+002,0.000000e+000
4.001635e+002,-5.783936e-002
4.006456e+002,-5.793335e-002
4.011277e+002,-5.736479e-002
4.016098e+002,-5.616492e-002
4.020919e+002,-5.447048e-002
4.025741e+002,-5.253579e-002
4.030562e+002,-5.067472e-002
4.035383e+002,-4.916758e-002
4.040204e+002,-4.817853e-002
4.045026e+002,-4.773203e-002
4.049847e+002,-4.772187e-002
4.054668e+002,-4.796087e-002
4.059489e+002,-4.823140e-002
4.064311e+002,-4.836484e-002
4.069132e+002,-4.828699e-002
4.073953e+002,-4.801822e-002
4.078774e+002,-4.762883e-002
4.083596e+002,-4.718366e-002
4.088417e+002,-4.671581e-002
4.093238e+002,-4.623619e-002
4.098059e+002,-4.575873e-002
4.102881e+002,-4.533119e-002
4.107702e+002,-4.503399e-002
4.112523e+002,-4.495922e-002
4.117344e+002,-4.516564e-002
4.122166e+002,-4.564629e-002
4.126987e+002,-4.630297e-002
4.131808e+002,-4.695910e-002
4.136630e+002,-4.739752e-002
4.141451e+002,-4.744158e-002
4.146272e+002,-4.701887e-002
4.151093e+002,-4.617983e-002
4.155915e+002,-4.505839e-002
4.160736e+002,-4.382444e-002
4.165557e+002,-4.264554e-002
4.170378e+002,-4.168501e-002
4.175200e+002,-4.109085e-002
4.180021e+002,-4.096936e-002
4.184842e+002,-4.132690e-002
4.189663e+002,-4.203657e-002
4.194485e+002,-4.289665e-002
4.199306e+002,-4.373394e-002
4.204127e+002,-4.446201e-002
4.208948e+002,-4.507225e-002
4.213770e+002,-4.558311e-002
4.218591e+002,-4.600876e-002
4.223412e+002,-4.633403e-002
4.228233e+002,-4.651420e-002
4.233055e+002,-4.647416e-002
4.237876e+002,-4.612429e-002
4.242697e+002,-4.538829e-002
4.247518e+002,-4.424637e-002
4.252339e+002,-4.276714e-002
4.257161e+002,-4.111722e-002
4.261982e+002,-3.952948e-002
4.266803e+002,-3.824735e-002
4.271624e+002,-3.747343e-002
4.276446e+002,-3.732952e-002
4.281267e+002,-3.783182e-002
4.286088e+002,-3.888532e-002
4.290909e+002,-4.029181e-002
4.295731e+002,-4.179472e-002
4.300552e+002,-4.314963e-002
4.305373e+002,-4.419331e-002
4.310194e+002,-4.487831e-002
4.315016e+002,-4.526832e-002
4.319837e+002,-4.549327e-002
4.324658e+002,-4.569538e-002
4.329479e+002,-4.597520e-002
4.334301e+002,-4.635723e-002
4.339122e+002,-4.678477e-002
4.343943e+002,-4.714543e-002
4.348764e+002,-4.731192e-002
4.353586e+002,-4.718794e-002
4.358407e+002,-4.674633e-002
4.363228e+002,-4.605343e-002
4.368049e+002,-4.525769e-002
4.372870e+002,-4.454689e-002
4.377692e+002,-4.408199e-002
4.382513e+002,-4.394750e-002
4.387334e+002,-4.413872e-002
4.392155e+002,-4.457754e-002
4.396977e+002,-4.514067e-002
4.401798e+002,-4.568972e-002
4.406619e+002,-4.609739e-002
4.411440e+002,-4.627291e-002
4.416262e+002,-4.618057e-002
4.421083e+002,-4.583831e-002
4.425904e+002,-4.530134e-002
4.430725e+002,-4.463844e-002
4.435547e+002,-4.391162e-002
4.440368e+002,-4.317273e-002
4.445189e+002,-4.246316e-002
4.450010e+002,-4.181969e-002
4.454832e+002,-4.127164e-002
4.459653e+002,-4.084065e-002
4.464474e+002,-4.053569e-002
4.469295e+002,-4.035278e-002
4.474117e+002,-4.027294e-002
4.478938e+002,-4.026575e-002
4.483759e+002,-4.029224e-002
4.488580e+002,-4.031062e-002
4.493402e+002,-4.028109e-002
4.498223e+002,-4.017103e-002
4.503044e+002,-3.995497e-002
4.507865e+002,-3.961772e-002
4.512687e+002,-3.915832e-002
4.517508e+002,-3.859892e-002
4.522329e+002,-3.798613e-002
4.527150e+002,-3.738661e-002
4.531972e+002,-3.686693e-002
4.536793e+002,-3.647634e-002
4.541614e+002,-3.623883e-002
4.546436e+002,-3.615987e-002
4.551257e+002,-3.623770e-002
4.556078e+002,-3.647387e-002
4.560899e+002,-3.687186e-002
4.565721e+002,-3.742589e-002
4.570542e+002,-3.810376e-002
4.575363e+002,-3.883566e-002
4.580184e+002,-3.952244e-002
4.585005e+002,-4.006210e-002
4.589827e+002,-4.037814e-002
4.594648e+002,-4.044130e-002
4.599469e+002,-4.026883e-002
4.604290e+002,-3.991786e-002
4.609112e+002,-3.946686e-002
4.613933e+002,-3.900012e-002
4.618754e+002,-3.858995e-002
4.623575e+002,-3.828488e-002
4.628397e+002,-3.810249e-002
4.633218e+002,-3.803158e-002
4.638039e+002,-3.803974e-002
4.642860e+002,-3.808907e-002
4.647682e+002,-3.814819e-002
4.652503e+002,-3.820290e-002
4.657324e+002,-3.825497e-002
4.662145e+002,-3.832080e-002
4.666967e+002,-3.842317e-002
4.671788e+002,-3.858522e-002
4.676609e+002,-3.882148e-002
4.681430e+002,-3.913428e-002
4.686252e+002,-3.950949e-002
4.691073e+002,-3.992163e-002
4.695894e+002,-4.033768e-002
4.700715e+002,-4.072229e-002
4.705536e+002,-4.104437e-002
4.710358e+002,-4.128700e-002
4.715179e+002,-4.145557e-002
4.720000e+002,-4.158422e-002
4.724821e+002,-4.172613e-002
4.729643e+002,-4.193117e-002
4.734464e+002,-4.221863e-002
4.739285e+002,-4.256468e-002
4.744106e+002,-4.290491e-002
4.748928e+002,-4.315650e-002
4.753749e+002,-4.324595e-002
4.758570e+002,-4.313664e-002
4.763391e+002,-4.284562e-002
4.768213e+002,-4.244531e-002
4.773034e+002,-4.204575e-002
4.777855e+002,-4.176411e-002
4.782676e+002,-4.169151e-002
4.787498e+002,-4.186892e-002
4.792319e+002,-4.227574e-002
4.797140e+002,-4.283988e-002
4.801961e+002,-4.345873e-002
4.806783e+002,-4.402520e-002
4.811604e+002,-4.445053e-002
4.816425e+002,-4.467441e-002
4.821246e+002,-4.466915e-002
4.826068e+002,-4.444084e-002
4.830889e+002,-4.402787e-002
4.835710e+002,-4.349803e-002
4.840531e+002,-4.293825e-002
4.845353e+002,-4.243963e-002
4.850174e+002,-4.208124e-002
4.854995e+002,-4.191532e-002
4.859816e+002,-4.196152e-002
4.864638e+002,-4.220594e-002
4.869459e+002,-4.260812e-002
4.874280e+002,-4.311300e-002
4.879101e+002,-4.366344e-002
4.883923e+002,-4.421196e-002
4.888744e+002,-4.472505e-002
4.893565e+002,-4.518188e-002
4.898386e+002,-4.556607e-002
4.903208e+002,-4.586186e-002
4.908029e+002,-4.605123e-002
4.912850e+002,-4.611881e-002
4.917671e+002,-4.605856e-002
4.922493e+002,-4.588246e-002
4.927314e+002,-4.562264e-002
4.932135e+002,-4.532919e-002
4.936956e+002,-4.506055e-002
4.941778e+002,-4.487248e-002
4.946599e+002,-4.480378e-002
4.951420e+002,-4.486686e-002
4.956241e+002,-4.504427e-002
4.961063e+002,-4.529295e-002
4.965884e+002,-4.555635e-002
4.970705e+002,-4.577996e-002
4.975526e+002,-4.592464e-002
4.980348e+002,-4.597887e-002
4.985169e+002,-4.595681e-002
4.989990e+002,-4.589358e-002
4.994811e+002,-4.583011e-002
4.999633e+002,-4.580113e-002
5.004454e+002,-4.582772e-002
5.009275e+002,-4.591561e-002
