530,720,881,1020,1080,1157,1233,1363,1458,1741,2852,2923,3007,3318
-0.001429080938292344,0.0007784705037013096,-0.005301753499438713,0.02301608344774981,0.00045090451213887663,0.0,0.0033453734476873265,0.0010480585273292054,0.0,0.0,0.0,0.000438610230525468,0.0,0.0003612276855812402
0.00030525362481847296,-0.0023685053609316313,-0.004861480822356077,0.0028029424812446003,0.00032255666344198954,0.0012095552764446497,0.0002032802789408883,0.0002222457292666449,-0.000503353131956659,0.0006516250922173771,0.00034573293335464717,0.0007264958401227913,-0.0016167619384492263,0.004856707655387223
0.0,0.0009604832701050148,-0.004437330599547709,0.021195132783332907,-0.0005423702374392248,-0.0006246414208700824,0.0,-0.0025733567943826375,0.0,0.0,0.0,0.0,0.002884578472251458,0.00038830439134987407
-0.0009744947747519008,0.007034218045030312,0.042418446950120224,-0.003818193478549723,-0.001253394283858267,0.0,0.0017951949263196921,-0.006581966844640779,0.011017502442738745,-0.0007898652607199307,0.0,0.0,0.0019920982181112646,0.0
0.010075269250955029,0.0019122849499070254,0.0,0.01574523355496546,0.0017206423378401117,0.0004914882286814056,0.0,0.01972186085107579,0.0,0.00048687876022655445,0.0,0.00018525667658704628,0.015102167266641547,0.005631342151213161
0.003697958449128121,0.008115403701216372,-0.0004606387562920691,0.019831389563055312,-0.0007661972436498469,-0.0005765810011732588,-0.0004946388875354703,-0.002062252585706775,0.0,0.0,0.0,0.0,-0.0006681796840902764,0.00043643682611733237
-0.0012999237396967157,-0.002845430837716154,-0.006363291366588886,-0.006987383463629695,0.0,-0.00047441772502563874,-0.00017061628548196596,0.0,-0.0008708525627720321,0.0003633716797754144,-0.00023539499854108526,0.0004899205667751727,-0.0022113064081891666,0.0013731002828744998
-0.0013815640731446644,0.0,-0.005234935543363854,0.01871223212179328,0.0004638861792758742,-0.00045873861398161353,0.002339774154550687,0.0014573994507037374,-0.00032752521498892185,0.0,0.00027729453568847706,0.00044614788500680903,-0.001739948768783578,0.00025915354668632596
0.004302630206878341,0.009127823926976808,0.03895263822891503,0.007074554256140007,0.0008645362986046171,0.0,0.0030244653217683737,0.0032665824995590106,0.0,0.0,0.0005795923599887676,0.0005392561815535654,0.004155872664970693,0.0
-0.0015483959341923037,-0.0010164941796405413,-0.005436407337521682,-0.007207966701458757,-0.0011815930681089127,0.0010557180287214575,-0.003392320791720005,-0.002136256701762489,-0.0010109457104154674,-0.0022330957116260875,0.0005639336019456654,-0.0005566559872168564,-0.0029757740203789672,0.0
